Transaction_id,Transfer_type,Amount,Sender_account,Initial_balance_p1,new_balance_1,Recipient_account,Initial_balance_p2,new_balance_2,isFraud,isFlaggedFraud,Transaction_Date,Transaction_Time,Coordinates,ip_addresses
635,CASH_IN,247575.4,ACC31925250,5790179.68,6037755.07,ACC85139070,8291485.93,12494367.15,0,0,17-07-24,08:59:58,"(59.9658700919895, 116.0829382280287)",165.242.235.64
636,CASH_IN,29467.02,ACC24042849,6037755.07,6067222.09,ACC78942287,322442.98,277515.05,0,0,18-09-24,12:56:38,"(-2.9146873359101875, 121.13662258382561)",91.79.22.201
637,CASH_IN,90340.16,ACC52314596,6067222.09,6157562.25,ACC49498692,16477888.52,19169204.93,0,0,19-05-24,11:00:31,"(56.89433928110924, -52.765074482922614)",120.2.232.153
638,CASH_IN,198847.32,ACC35921026,6157562.25,6356409.58,ACC69140726,964679.26,1412484.09,0,0,31-08-24,10:41:36,"(-20.127762765454833, -62.72271604040033)",184.168.217.170
639,CASH_IN,155075.41,ACC95447426,6356409.58,6511484.99,ACC34590734,1035098.36,0,0,0,10-07-24,12:33:16,"(-72.46214593848573, -141.4758008650548)",198.199.61.34
640,CASH_IN,76932.89,ACC53211419,6511484.99,6588417.88,ACC87902657,765831.94,1412484.09,0,0,08-02-24,01:48:56,"(19.427980387775875, -111.86697689232123)",220.170.142.21
641,CASH_IN,92971.79,ACC86002976,6588417.88,6681389.66,ACC19161553,111367.94,0,0,0,07-06-24,03:08:47,"(65.88981862144055, 20.682980336124757)",83.169.153.60
642,CASH_IN,7322.98,ACC10132208,6681389.66,6688712.64,ACC43220747,64966,57643.02,0,0,30-12-24,02:25:22,"(-27.683311436792977, 162.57833795239065)",211.57.63.192
643,CASH_IN,222126.95,ACC68608898,6688712.64,6910839.59,ACC93811629,1397610.6,2107778.11,0,0,07-04-24,19:59:50,"(26.951063588383903, 100.58337769596852)",87.210.211.9
644,CASH_IN,62983.91,ACC56686221,6910839.59,6973823.5,ACC85284710,454778.18,1363368.51,0,0,07-06-24,11:33:57,"(36.486560397315486, -63.64915440819925)",189.199.71.220
645,CASH_IN,1271.77,ACC78219369,6973823.5,6975095.27,ACC12128627,697456.73,2719172.89,0,0,20-09-24,07:15:24,"(32.62431324720181, 119.79176144389083)",166.38.248.245
646,CASH_IN,246816.65,ACC69611736,6975095.27,7221911.92,ACC95434679,933112.37,1517262.16,0,0,05-12-24,15:02:43,"(-69.35386793427818, -129.84144379089605)",123.166.253.95
647,CASH_IN,21898.97,ACC37132114,7221911.92,7243810.89,ACC61879326,1114670.7,1567434.81,0,0,17-01-24,10:18:57,"(23.755271958231816, 43.953363937806785)",3.230.187.104
648,CASH_IN,30811.56,ACC25775259,7243810.89,7274622.45,ACC73373194,152178,651524.92,0,0,19-03-24,11:37:48,"(-5.36980450165656, 161.06771449455698)",182.224.67.82
649,CASH_IN,100275.09,ACC94320048,7274622.45,7374897.54,ACC22996723,878425.58,1254956.07,0,0,07-10-24,15:45:39,"(78.75943941158926, -135.18640336831368)",11.139.116.117
650,CASH_IN,46630.53,ACC12537680,7374897.54,7421528.07,ACC79136294,604846.71,1186556.81,0,0,13-10-24,23:20:42,"(-17.718122204654605, -49.79446589786335)",150.236.197.64
651,CASH_IN,158775.58,ACC13940406,7421528.07,7580303.64,ACC75400437,688899.05,1412484.09,0,0,05-04-24,13:26:56,"(-74.45693302916138, -77.47020766099868)",30.38.52.56
652,CASH_IN,90556.08,ACC25144331,7580303.64,7670859.72,ACC74081835,186372.86,8496.61,0,0,24-04-24,13:30:53,"(-76.02080547568755, -123.52504659712943)",17.173.0.41
653,CASH_IN,173948.89,ACC77826151,7670859.72,7844808.61,ACC25205067,391794.27,1363368.51,0,0,10-08-24,05:36:24,"(22.312537786779743, 103.19262301112212)",193.68.145.140
654,CASH_IN,66216.71,ACC10632310,7844808.61,7911025.32,ACC21745621,117785.88,9940339.29,0,0,18-12-24,11:33:44,"(41.06762580778724, -2.0875342294263532)",124.113.4.177
655,CASH_IN,216133.99,ACC14136228,7911025.32,8127159.31,ACC67924716,1092771.73,1567434.81,0,0,08-03-24,09:32:40,"(-80.35796306602367, -99.71528379505487)",38.24.189.173
656,CASH_IN,371883.82,ACC79819807,8127159.31,8499043.13,ACC32287699,880022.94,0,0,0,29-05-24,22:44:22,"(80.28712443169323, 102.7389798081731)",221.153.152.12
657,CASH_IN,770537.37,ACC94392079,8499043.13,8499043.13,ACC33496355,8499043.13,16874643.09,0,0,01-06-24,07:42:07,"(-43.321612976567856, -60.912186211707294)",120.65.188.158
658,CASH_IN,71275.47,ACC22683823,8499043.13,8570318.6,ACC44402075,136084.66,43691.09,0,0,20-06-24,07:49:59,"(-49.88692550023574, -155.10529327224438)",109.26.223.127
659,CASH_IN,336298.77,ACC30081282,8570318.6,8906617.38,ACC26738135,1049811.54,4619798.56,0,0,15-04-24,03:40:09,"(54.37093910599614, -136.75049818299783)",201.120.219.6
660,CASH_IN,317393.38,ACC97702877,8906617.38,9224010.75,ACC80498679,1175483.65,2107778.11,0,0,06-05-24,03:44:47,"(50.06560391083542, -91.57441626743257)",93.73.83.92
661,CASH_IN,181002.01,ACC61138490,9224010.75,9405012.76,ACC26734603,292975.96,277515.05,0,0,04-02-24,19:12:23,"(-54.37647700139244, -170.87986932671208)",174.80.10.80
662,CASH_IN,311449.38,ACC55432790,9405012.76,9716462.14,ACC19877438,713512.77,4619798.56,0,0,14-12-24,12:02:43,"(16.048266199084267, 68.48519014732642)",200.81.89.54
663,CASH_IN,270824.42,ACC35830575,9716462.14,9987286.56,ACC73914945,8515810.04,10681238.79,0,0,27-09-24,06:34:01,"(-26.78887469518368, 107.67314169710727)",209.82.39.8
664,PAYMENT,1449.03,ACC21559194,80983,79533.97,ACC49680336,0,0,0,0,06-10-24,14:53:49,"(67.22070224265511, 13.6899056312499)",128.27.179.103
665,PAYMENT,3551.48,ACC27121179,1015017.79,1011466.31,ACC44850220,0,0,0,0,03-02-24,09:07:05,"(-33.576887278858564, 83.93851179689511)",36.83.210.49
666,CASH_OUT,227768.63,ACC13226172,1011466.31,783697.68,ACC96386362,530123.48,1412484.09,0,0,04-02-24,01:21:49,"(-31.15775326059164, 130.30476491592287)",221.110.23.64
667,CASH_OUT,172986.7,ACC97855288,783697.68,610710.98,ACC92731789,686295.71,1517262.16,0,0,26-06-24,01:40:21,"(-25.4102783264004, -133.5386836006963)",66.115.46.204
668,PAYMENT,4940.2,ACC44592284,48005,43064.8,ACC70438180,0,0,0,0,26-08-24,17:18:45,"(85.17289781577338, -107.55697930999388)",189.206.96.70
669,PAYMENT,2755.96,ACC67183690,20987,18231.04,ACC69690939,0,0,0,0,25-10-24,07:33:15,"(-37.72747201597762, -49.680452848151475)",31.142.243.194
670,DEBIT,8807.01,ACC46895498,139428,130620.99,ACC45760836,64809.18,43691.09,0,0,22-09-24,10:30:18,"(74.9432693863688, 177.35203995916032)",39.154.114.53
671,DEBIT,3111.86,ACC54410973,64665.82,61553.96,ACC67640314,10070.22,0,0,0,25-08-24,20:56:08,"(-49.991040684921714, -138.6074877237188)",96.178.109.216
672,PAYMENT,10040.52,ACC30504333,61553.96,51513.44,ACC34637061,0,0,0,0,06-03-24,18:31:13,"(20.824166310048767, 152.64096632859582)",91.68.246.61
673,DEBIT,5363,ACC72585056,21260,15897,ACC35779730,24765.26,18910.85,0,0,24-11-24,23:00:05,"(54.494164877456825, 73.05386132066457)",183.101.73.0
674,PAYMENT,11990.19,ACC41244910,885,0,ACC42776802,0,0,0,0,26-03-24,20:47:26,"(-11.478216247274602, -71.1512611742417)",14.204.126.98
675,PAYMENT,266.88,ACC61409545,4182,3915.12,ACC99489715,0,0,0,0,30-04-24,00:14:00,"(-11.590084998897112, -78.81365994084854)",39.228.56.208
676,PAYMENT,1928.55,ACC10614575,5096,3167.45,ACC70267014,0,0,0,0,10-07-24,19:49:12,"(-47.442219654916705, -14.81722899807454)",66.133.7.32
677,PAYMENT,10648.06,ACC19678262,37419,26770.94,ACC60778741,0,0,0,0,22-03-24,11:14:37,"(-79.72790912067778, -14.835070986351695)",10.55.60.100
678,PAYMENT,962.43,ACC23635779,26770.94,25808.5,ACC26741691,0,0,0,0,11-02-24,14:52:45,"(52.34508691415948, 116.89108002782228)",99.229.27.71
679,PAYMENT,8348.1,ACC88208758,16583,8234.9,ACC69657471,0,0,0,0,22-10-24,07:34:41,"(-24.591836869832605, -122.7933677394831)",155.176.16.173
680,PAYMENT,6969.67,ACC47253296,61091,54121.33,ACC96368519,0,0,0,0,18-10-24,21:13:07,"(-3.2010729017703454, -135.5182300848098)",88.48.187.34
681,TRANSFER,20128,ACC29497331,20128,0,ACC92020468,0,0,1,0,09-12-24,07:39:42,"(-77.13692254258366, -73.98637515780666)",30.169.151.144
682,CASH_OUT,20128,ACC85583131,20128,0,ACC89945458,6268,12145.85,1,0,04-07-24,04:31:03,"(-51.29949363025689, -82.15511954123835)",167.69.172.31
683,PAYMENT,154.87,ACC11085484,9339,9184.13,ACC90601181,0,0,0,0,25-03-24,10:38:38,"(7.325896050352242, -140.4274846193665)",134.149.200.36
684,DEBIT,4040.84,ACC44106661,1938,0,ACC71897210,51339,36757.68,0,0,01-05-24,18:58:28,"(38.0886582784494, 161.63199594198124)",74.225.80.60
685,PAYMENT,6490.17,ACC74837529,548504,542013.83,ACC96903290,0,0,0,0,31-08-24,10:10:05,"(36.53879256536911, 131.3009312614859)",114.160.37.171
686,PAYMENT,1101.09,ACC93533099,30858,29756.91,ACC85714555,0,0,0,0,19-10-24,03:19:57,"(-19.737310402972724, -101.59873982047895)",192.213.55.102
687,DEBIT,4347.78,ACC19067724,20766,16418.22,ACC90997293,407959.76,55974.56,0,0,19-06-24,05:58:57,"(85.81582478456946, 49.0074816371758)",9.239.242.64
688,CASH_OUT,213922.13,ACC79920526,16418.22,0,ACC44254821,431956.63,2025098.66,0,0,11-05-24,09:50:28,"(-59.828412408674055, -75.04753440392535)",212.242.194.25
689,CASH_OUT,83859.59,ACC67566570,0,0,ACC53369405,16387548.36,19169204.93,0,0,15-12-24,00:22:51,"(27.491565057032844, 26.662028034389266)",160.108.90.90
690,CASH_OUT,33269.25,ACC10157359,0,0,ACC31255893,111389.13,15375.37,0,0,23-06-24,08:42:48,"(45.21153728573256, 57.27563484532672)",85.250.119.227
691,CASH_OUT,51749.94,ACC21897205,0,0,ACC51535382,62470,132842.64,0,0,27-12-24,00:20:49,"(21.65130182847723, 14.700633711565416)",148.29.27.88
692,CASH_OUT,86410.3,ACC10004775,0,0,ACC66827278,757892.11,1412484.09,0,0,18-05-24,04:04:56,"(49.06581779471546, -160.9451037789715)",82.236.225.227
693,CASH_OUT,10856.63,ACC69129845,0,0,ACC61124907,217845.38,1363368.51,0,0,29-06-24,05:57:47,"(-77.77157918307572, -17.84747018211914)",7.64.237.74
694,CASH_OUT,161613.93,ACC34528417,0,0,ACC12314274,402063.39,4619798.56,0,0,04-09-24,11:23:38,"(58.36145789486358, 55.054949157747984)",57.231.58.168
695,CASH_OUT,244361.81,ACC97079493,0,0,ACC55123405,859282.41,1517262.16,0,0,21-08-24,15:09:04,"(27.909566407736932, -105.1962856975333)",66.13.199.9
696,CASH_OUT,596617.87,ACC94471876,0,0,ACC29872499,645878.76,2025098.66,0,0,07-03-24,03:45:40,"(-9.55439191509656, -11.071103051525085)",33.48.89.49
697,CASH_OUT,108600.78,ACC38240571,0,0,ACC43051357,146488.24,97128.19,0,0,08-04-24,22:33:41,"(-26.085541765486, 26.01724408946353)",179.253.119.30
698,CASH_OUT,1193410.46,ACC70728936,0,0,ACC97745109,16471407.95,19169204.93,0,0,12-09-24,14:07:53,"(89.28288204326597, 42.75161437118118)",40.30.14.32
699,CASH_OUT,348186.2,ACC24888474,0,0,ACC37940303,774212.55,3554299.27,0,0,28-07-24,09:37:02,"(64.72312602796424, 157.15578769166814)",85.227.208.205
